,sqft_living,sqft_lot,age,distance_from_city,distance_from_airport
46,-1.3178454947972742,0.4310851286158934,0.149579461272834,1.571952704038241,-0.5166651828712946
47,0.584455820047739,1.8866711069836721,-0.35199190126463714,-0.37998790051160347,0.18370758904936635
48,-0.9373852318282716,-0.3327401648606517,0.5842746421386423,-0.9234145767631456,0.578374484033646
50,-1.0251837540518876,0.6309006342388024,0.5173984604669796,0.2543988954015285,-1.9840245639272776
51,1.8429013052529015,0.6115444377179543,0.149579461272834,-0.08835885876581363,-1.1614573805304904
53,0.13083012189238968,0.4376364566691035,-0.35199190126463714,-0.7201747023651951,0.8580063186677963
54,1.2283116496875897,-0.3217220222257074,1.453665003870259,-1.0774681137158557,0.31390781395036343
57,0.7746859515322403,-0.6939565707035559,-1.0876298996529281,1.3412451652347381,-0.525254955039895
59,-0.05940000959211163,0.8622816295726331,-0.6863728096229512,0.02890002182608516,-0.8071131659447707
61,-0.9227521447910022,0.3929683108517617,0.550836551302811,0.13339328644394774,-1.9703389551416075
63,-0.5130257077474609,-1.797557560030681,-1.4554488988470737,-0.9887884506164102,0.5451223965252641
64,-0.3374286633002289,-0.3217220222257074,-0.2851157195929743,-1.464434912720082,-0.24062376393399487
65,1.286843997836667,-0.9741747387976802,1.520541185541922,-1.3167087716097894,-0.6799277069957399
67,0.5112903848613923,-0.7243309098593483,-1.154506081324591,1.2747883920626435,-0.9340130873626925
71,-0.9227521447910022,-0.4372636260732316,-0.05104908374215446,0.07176007479127908,1.394924946555189
72,1.2575778237621282,0.21638024105387035,1.8214840030644046,-0.5024773077525622,1.0267773094928143
78,-0.7032558392319622,-0.6016424026810495,0.48396036963114814,-0.658231910047726,0.9258450077145035
80,0.6722543422713549,-0.5897308971297583,-1.0876298996529281,1.9728886181541199,0.37598677423539945
81,0.013765425594235034,-0.3547764501305404,-0.7198109004587827,1.8827302764253409,0.21989366147379608
82,0.18936247004146703,-0.10731492230246668,0.7514650963177995,-1.007517454667848,-1.0045490574550084
83,-0.3081624892256903,0.48587805415183266,0.21645564294449682,0.21235774567905025,-0.9358647836582642
84,-1.3617447559090823,-0.13292465923774266,0.6177127329744737,-0.4357716360363343,1.1404672657835149
85,0.364959514488699,-1.0364123553031765,1.520541185541922,-1.391050626056073,0.08470571921925431
86,1.1258800404267042,0.3929683108517617,0.31676991545199107,1.8989975083382604,-0.20618004647902738
90,0.13083012189238968,0.09607403498582973,-0.5860585371154571,1.7575869551418195,-0.321353459516164
91,2.384325525631867,-0.216602985735563,-1.0207537179812654,-1.1251712976100012,0.3336794148897786
92,-1.0105506670146183,1.018322352294547,0.28333182461615963,1.3943247140930588,-0.7412252853086584
93,-0.4544933595983836,-0.6195096610079862,1.0524079138402822,-0.8037556123779582,0.7458730323258489
94,-0.4544933595983836,-0.6195096610079862,1.0524079138402822,-0.8037556123779582,0.7458730323258489
95,2.0623976108119417,0.9438754425989775,0.8183412779894622,-1.0718089880680897,-0.47689453809227594
96,0.10156394781785102,2.5611601088255336,0.1161413704370026,1.034788761776503,-1.2031081308181149
97,-1.0690830151636956,-0.2026069667127959,-0.1513633562496487,1.6093240102999327,-0.46367530810094526
100,0.26252790522781366,1.8345582701967733,2.022112548079393,-1.3524017388530183,0.12376676949144697
101,0.13083012189238968,-1.0727424472346145,1.3867888221985962,-0.938919605621077,0.6103597802346897
103,1.506340303395707,0.30750325852124766,0.6845889146461366,-0.6778913133055736,-0.39120547082937057
106,-0.3227955762629596,-0.9158083615963536,1.0524079138402822,-0.8123108815112484,0.7445706255972822
107,-0.9520183188655409,-1.366063271435159,-0.48574426460796283,0.7427082928426474,-1.4886423587734745
109,0.20399555707873634,1.5668471829315047,0.9520936413327878,-0.03468645604003976,0.5899624377144316
111,-0.9227521447910022,-1.1174105930519562,2.18930300225855,-0.9270146983640208,0.6362824949753658
112,-0.5130257077474609,1.6436763937373327,-0.31855381042880576,1.7684524411541975,0.15017003519639585
113,0.277160992265083,-0.33095343902795804,-0.017610992906323047,-1.0201067200240692,-1.006372399702519
116,-0.43986027256111426,-1.780285876981309,-1.321696535503748,-0.9276334575972792,0.6353699380166071
117,-1.4788094522072368,-0.08944766397552996,0.8517793688252936,-0.40709922516143043,-1.4393301165278702
119,-0.4105940984865756,-1.220445116070625,1.520541185541922,-1.366943980694702,-0.5313691487430005
120,0.7454197774577016,-0.18057068144290728,0.21645564294449682,0.09922349708676338,1.7548937779006384
122,-1.6397734096171994,-0.3217220222257074,0.5842746421386423,-0.7177983301574932,0.863009857281079
124,1.4917072163584375,0.9301772112149926,-0.6529347187871198,0.22160145375009682,1.1285008752807886
130,-1.215413885536389,0.23662980049106533,-0.5191823554437942,2.141927820127746,0.09479482998751453
131,0.17472938300419769,0.751206840306843,-0.5191823554437942,0.48598618108813785,0.03039228492589908
133,0.17472938300419769,-1.4274075250243086,-1.4554488988470737,0.8242080029691455,0.5287827930243658
134,0.364959514488699,-1.4300876137733491,-1.154506081324591,-0.9582290211482705,0.575988019403774
136,0.18936247004146703,0.22620723313368557,0.08270327960117119,1.3061931894861396,-0.9018969560493945
138,-1.0251837540518876,-0.7862707387260623,-0.35199190126463714,-0.5371644866956746,0.9872158791020115
140,-1.1422484503500423,-1.155527410816088,1.520541185541922,-1.4195115928162827,0.07410192305280557
142,-0.4105940984865756,0.4462722981937896,0.28333182461615963,0.3143720063491542,-1.182472744634506
144,0.20399555707873634,0.4278094645892883,0.31676991545199107,-0.3932508972700524,-0.6144514666765973
146,0.9649160830167416,-0.917297299790265,2.18930300225855,-1.4208498468443271,0.0853882273465072
149,-0.6739896651574235,-1.0795915629266069,0.7849031871536308,-0.8784702137005028,0.683923315915601
150,-0.7764212744183089,-1.1882840510821386,-0.6529347187871198,-0.9065401971438992,0.6585626941292924
151,-1.1422484503500423,-0.6195096610079862,0.7849031871536308,-1.2039486208629109,0.32539992666796574
155,-1.0398168410891568,0.1752855469019159,0.1161413704370026,0.3687297625834195,-1.2326014221789967
157,1.0966138663521656,0.12495943594771078,0.1161413704370026,1.4952292083610716,-0.6002064874769932
158,-0.9081190577537329,0.03502756903546258,1.8214840030644046,3.3105120017914476,1.5044102804347081
159,-0.19109779292753562,1.2208179466664968,0.08270327960117119,0.4509151299191322,-0.726443260434791
160,0.24789481819054435,0.4620550430492504,0.28333182461615963,-0.4278739214685557,-1.658696598764634
161,-0.16183161885299696,0.768180735717433,0.28333182461615963,-0.15509938720532515,1.1439869140406196
162,2.208728481184635,2.8357203117827945,-0.987315627145434,0.5636632452739084,0.6915826248940691
163,0.028398512631504367,0.059446155415609436,-0.2851157195929743,-0.15948776727496108,1.2623794883474175
165,-0.4544933595983836,-0.02393438344342862,-0.1848014470854801,0.0017844079762106258,1.2451873339655737
166,-0.8056874484928476,0.050512526252141074,0.718027005481968,0.4483623514672731,-1.7799766389029805
167,1.155146214501243,-0.7687012680379078,-0.9538775363096026,-0.12228809698217061,-0.21075766570701224
168,1.155146214501243,0.794981623207838,-0.2851157195929743,-0.45403464324801696,0.908821345565472
174,1.023448431165819,0.33043290670748315,-0.31855381042880576,-0.11203329965766559,-0.2370853120800569
175,-1.1276153633127728,-1.7808814522588734,-1.2548203538320852,-1.560841174720022,-0.24823635798210267
176,0.11619703485512035,-0.5003946054950746,-0.5191823554437942,-1.44149929622363,-0.5341190762566185
178,0.0869308607805817,0.1428266942746475,-0.1513633562496487,3.404894959667103,1.588864146924437
180,-0.3227955762629596,-0.38217291289851,-0.5860585371154571,1.3074486260993334,-0.7573998881810464
181,0.716153603383163,-0.5822862061602013,1.520541185541922,-0.927055579654688,-0.9657930768535343
183,-1.2300469725736582,-1.090311917922769,-0.8535632638021083,1.5432689010159253,-0.007741743215226092
184,1.813635131178363,1.885479956428543,-0.7532489912946141,0.24600154497604787,1.2142339657849928
186,-0.5861911429338076,0.8694285329034077,0.04926518876533977,1.541168755884843,-0.5314355485971773
189,0.496657297824123,0.877171011511747,-0.1513633562496487,-0.2642792637787266,0.6598670056541855
191,-1.0251837540518876,0.5180391191403187,0.3836460971236539,0.21094430689245833,-1.2747016744604314
192,0.364959514488699,0.8387564061088331,0.3836460971236539,-0.6817058513775655,-0.8059719268696658
193,0.42349186263777633,0.127341737057969,0.28333182461615963,-0.07337505289944152,1.5601993072399434
194,-1.215413885536389,0.9373241145457673,0.7514650963177995,-0.18885874685205553,1.400140428505836
195,-0.29352940218842094,-0.6120649700384292,-1.0876298996529281,1.8775723680450516,-0.2323972155307761
196,0.11619703485512035,-0.1787839556102136,1.6877316397210789,-1.1011031677456695,-0.9604352854976285
201,0.07229777374331237,2.3440729201532524,-0.7866870821304455,1.0780484198477789,-0.8914833509268209
202,-1.2885793207227356,-0.6195096610079862,0.6177127329744737,-0.8944206306468176,0.6220554169605546
203,-0.8642197966419249,0.08624704290601452,-0.1848014470854801,1.6162648696025255,-0.4726108501973862
204,-1.434910191095429,0.40785769279087564,0.28333182461615963,0.1852848841776245,-1.014276401827485
206,0.803952125606779,-0.7424959558250673,-1.321696535503748,0.21699113005867168,1.2562695433423938
208,-1.4495432781326982,0.7503134773904963,0.9855317321686193,-0.12777018879184812,-1.8892156622731124
211,-0.9081190577537329,-1.6421124125863316,-1.4554488988470737,-1.0206024080100844,0.4034741685310755
212,0.5112903848613923,1.4745330149089981,-0.41886808293629996,0.6076032073868646,0.830839567124627
214,-0.24963014107661294,-0.24131935975449215,-0.25167762875714295,-0.9040019867819978,-0.9967627355510726
215,-1.522708713319045,2.775269421109992,1.5874173672135847,-0.4138618797037241,-1.7088971460214701
217,0.5259234718986616,-0.41344061497064927,-0.987315627145434,-0.6595064723735143,-1.2077282901300233
219,-0.8349536225673863,1.1076586439292309,0.7849031871536308,-0.5562641797653324,1.0397671643584785
220,1.2722109107993975,-0.19069546116150474,-0.9538775363096026,0.5562662860803199,0.5414914760737355
221,-0.20573087996480496,0.794981623207838,0.31676991545199107,0.572921809769232,-1.7065949210244302
223,0.48202421078685365,2.662110118372726,0.149579461272834,0.9477639497990326,-1.1890400554162899
224,0.18936247004146703,0.3867147704373338,-0.7866870821304455,1.6397149552765982,0.1232199207613977
228,-0.6739896651574235,2.431622485955242,0.31676991545199107,0.6294302625420577,-1.4208528846195132
229,-0.6008242299710769,-0.7002101111179837,-1.1210679904887597,0.6132288675469791,1.3103033717758032
230,-0.644723491082885,2.59600126256306,1.854922093900236,0.014422182740816912,-1.6538398215667514
231,0.5698227330104697,2.4616990374722523,0.35020800628782245,-0.1663339674820655,-0.7950479303315681
233,-1.303212407760005,0.9289860606598636,0.31676991545199107,1.5104830531505031,1.338432543784103
237,0.11619703485512035,-0.6969344470913786,2.222741093094381,-1.503388645988149,-0.21335719983438783
240,-0.6739896651574235,0.42423601292390095,0.08270327960117119,1.4460050172368502,-0.7323832848301937
241,-1.5519748873935835,-0.3217220222257074,1.0189698230044506,-0.848904690337447,-1.045588388470321
242,-0.6739896651574235,-0.6195096610079862,1.520541185541922,-0.9901104780722798,0.49567929182540205
243,-0.8642197966419249,0.3679541491940503,0.550836551302811,1.5133093866026694,-0.6388856492459255
244,-1.2593131466481968,-1.1972176802456072,1.7546078213927419,-0.9704774552592882,0.5885304596969001
245,1.242944736724859,1.4268869927038337,-0.6529347187871198,1.5800751489788045,-0.45488959520382766
247,-1.712938844803546,-0.5837751443541127,0.550836551302811,-0.7886933794757505,-1.2129401130553936
249,-0.48375953367292224,-1.2150849385725437,1.7546078213927419,-0.9050070503894296,0.6595547531939251
250,-0.11793235774118896,0.03830323306206764,-0.25167762875714295,0.9468333062731097,-1.2988134786823577
251,2.1501961330355575,0.18005014912243233,-1.0207537179812654,0.760018117242439,-0.7043819059459857
253,-0.7178889262692316,-1.0548751889076777,0.5842746421386423,-0.8644475114756885,-1.062341536294085
254,-0.23499705403934362,0.10768775289833861,-0.5526204462796256,1.3082401524318885,-0.7537651258337237
255,-0.6886227521946929,0.6285183331285442,1.4202269130344276,-0.7557077098325256,0.8015104627922824
256,0.6868874293086243,0.16069395260158423,0.5173984604669796,-0.8653126362751152,-1.1833396390461004
257,-0.4544933595983836,1.3027095473316235,-0.11792526541381729,0.26602222835252864,-0.9413793971116642
261,-0.9081190577537329,0.4138134455665212,0.35020800628782245,0.3351400449970662,-1.9634653333086778
263,-1.6397734096171994,-0.607598155456695,1.3533507313627648,-1.4526828846749333,-0.41959588944420156
265,-0.2788963151511516,0.059446155415609436,-0.5860585371154571,0.7962927348988358,-1.0940954403443564
266,-1.1276153633127728,1.0781776676897852,0.550836551302811,-1.1366699498442534,-0.8473540195402038
267,-1.2007807984991195,-0.7684034803991255,1.119284095511945,-0.8889059349019524,0.5871355949474341
268,0.26252790522781366,0.8396497690251798,-0.2851157195929743,1.6573586242080702,-0.42788771386206215
272,-0.2788963151511516,1.2833533508107753,0.1161413704370026,1.3374309642952396,-0.8457703831000382
274,-1.1861477114618502,-1.719537198669724,0.550836551302811,-1.0026470976967592,0.46372198238030493
275,1.1156368795006157,-0.7654256040113028,-1.1879441721604225,0.7190036550976767,-1.0986348682703455
279,0.7307866904204323,-0.3217220222257074,2.0889887297510557,-0.8166758255216194,-1.108901300110376
281,-1.5080756262817756,-0.5405959367306823,1.3199126405269335,-0.5228078802341738,-1.480230049371222
284,0.7746859515322403,2.0483697948424493,-0.5860585371154571,-0.020391769914246276,1.4517441524530075
285,1.2136785626503204,0.4721798227678478,-0.7198109004587827,0.996954904705886,-0.9650878133886284
286,0.8917506478303949,1.9116852686413834,-0.2851157195929743,0.4081171758361833,1.710446653656223
288,1.4770741293211682,0.9587648245380914,-0.48574426460796283,-0.22469926698007223,-0.5199797097724093
289,-0.3666948373747676,2.090357851910751,0.550836551302811,-0.26950956749454363,-0.2538819173995114
291,1.5502395645075149,0.579085585090686,-0.1513633562496487,-0.3304734797266592,1.0387710628051265
292,0.3942256885632377,0.7288727673981722,-0.7198109004587827,1.3175337673497007,-0.8868637652350548
293,2.0331314367374027,1.1850834300126232,-0.5191823554437942,-0.38380328954478493,-0.73925287586793
294,0.11619703485512035,-0.8678645517524067,1.3867888221985962,-1.2532210926638239,-0.605155972060895
298,0.20399555707873634,0.5359063774672554,0.24989373378032825,-1.1778486951970355,-0.8711078815659039
299,-0.43986027256111426,1.4393940735326893,0.4505222787953167,0.12220939189642996,-2.0287676447107024
301,0.803952125606779,0.16426740426697156,-0.9204394454737711,1.1024735104536474,-1.123988324823607
303,0.2186286441160057,-0.9738769511588979,-1.1879441721604225,1.9913178492538954,0.42277029976458114
304,0.452758036712315,0.49719398442555923,0.21645564294449682,-0.29930144792653335,-1.7699371250801847
305,0.0430315996687737,-1.1257486469378601,1.9217982755718988,-1.4235078917386619,-0.08962130675956871
306,-0.1325654447784583,0.19940634564328047,0.1830175521086654,0.14800195830734558,1.8089597773040198
308,-1.2885793207227356,-0.6195096610079862,2.0889887297510557,-1.0203486071046768,0.45387074019327933
315,0.0869308607805817,0.18451696370416654,-0.2851157195929743,0.6320468365991417,-0.8201108736956573
316,1.023448431165819,2.0760640452492014,0.7514650963177995,-0.3467890751046786,1.2605226637220288
319,-1.5958741485053916,0.5046386753951162,0.9186555504969565,-0.3432864006041291,-1.7349285601118296
320,1.8429013052529015,0.011502345571662555,-1.4220108080112424,-0.1958081593482458,0.7891335824381787
322,-0.644723491082885,1.2279648499972715,-1.0876298996529281,2.080451443594435,-0.060853492146798804
323,-0.5569249688592689,0.9432798673214129,0.04926518876533977,1.7219692787790004,-0.3604287572255471
325,-0.9520183188655409,1.492400273235935,1.620855458049416,-0.5094489059318883,-1.5063470501735194
328,-1.303212407760005,0.1654585548221007,0.6177127329744737,-0.2539953228724362,-1.769193361490277
329,0.7015205163458936,0.9554891605114864,-0.2182395379213115,-0.48416450546901657,-0.1606579665347827
332,-0.11793235774118896,1.0272559814580156,-0.6863728096229512,3.4199703975450517,1.581453822535743
333,-1.2007807984991195,-0.6195096610079862,1.5539792763777533,-1.1051161500393538,0.4329410016335348
335,0.10156394781785102,-0.5486362029778038,-1.0876298996529281,1.7941184809343778,0.0737897002611941
337,-0.5569249688592689,-1.0661911191814044,1.9886744572435617,-0.9487903565646149,0.6112167829709891
342,0.8917506478303949,-0.07158040564859323,0.4505222787953167,-0.49015271145103,1.0927045598030112
345,-1.303212407760005,0.015969160153396736,0.9186555504969565,-0.27067243557145726,-1.5073506192826172
348,-0.7325220133065009,1.9009649136452214,-0.5526204462796256,1.24795145859589,-0.7898179290938516
349,0.8917506478303949,0.18153908731634374,-0.08448717457798587,0.05618989571399624,1.6786671516388172
351,0.5551896459732003,1.006410846743256,0.1830175521086654,-0.7606353962608541,-0.7111670657119747
352,0.013765425594235034,2.1796941435454342,0.550836551302811,0.37397958869675935,-1.8039519286062564
355,0.452758036712315,0.1175147449781538,0.5173984604669796,-0.9265486109285991,-1.0474772033696882
356,0.028398512631504367,-0.6606043551599406,-1.154506081324591,1.7686237040307242,0.13636001331972453
361,1.2722109107993975,1.2684639688716612,-0.25167762875714295,0.28693540009768786,-0.8902961016835542
362,-0.10329927070391963,0.24764794312600963,-0.7866870821304455,1.5956829445846488,0.07057549429232596
364,1.681937347842939,0.7413798482270278,0.149579461272834,-0.39654299228716317,-0.41741698263413707
369,0.29179407930235235,0.12495943594771078,-0.5191823554437942,-0.016168085364334613,-1.141462085959803
370,-0.6739896651574235,0.04217447236623727,-0.7532489912946141,-0.2365814451145824,-1.0375387725237493
372,0.42349186263777633,1.093960412545246,0.550836551302811,0.042461628383270826,1.6888922678723373
373,2.2818939163709815,0.8438187959681318,-1.1210679904887597,1.8399057178124854,-0.2754475239256627
374,-0.644723491082885,0.14342226955221204,-0.7866870821304455,-0.17324573706627486,-1.0885099784414407
375,1.9599660015510563,0.07463332499350565,-1.1210679904887597,0.9701461300971546,0.9076403032120068
377,-0.43986027256111426,0.19940634564328047,-0.8870013546379397,1.7026805345583964,0.04669737106034223
379,-0.8642197966419249,-1.1114548402763107,2.222741093094381,-1.4764937115442576,-0.47198049846564055
381,3.1452460515698717,2.1612313099409333,-0.5191823554437942,0.6682757771915373,1.6670308371359839
383,0.9649160830167416,0.2142957275823944,0.08270327960117119,0.04269028917323059,0.5239424415130057
385,0.9063837348676643,1.3414219403733196,0.04926518876533977,-0.7079982686409653,-0.8551026734298103
386,-0.7032558392319622,0.7503134773904963,-0.41886808293629996,0.42102258886052385,1.7359820712324827
387,-0.35206175033749826,0.08088686540793351,-0.2851157195929743,0.2801005046168325,-1.156642351505067
388,0.3356933404141603,1.9950658075004215,-0.7532489912946141,-0.5284983081511497,-1.4157930036323911
390,-0.4983926207101916,0.16069395260158423,0.4505222787953167,-0.8712985169311055,-1.1592817370258997
391,0.13083012189238968,-1.1769681208084122,-0.2851157195929743,-0.11130899870471354,0.26478804258977995
393,2.0623976108119417,1.4918046979583703,0.5842746421386423,-0.8506453001129977,0.07683353008707125
395,-0.9812844929400796,0.8694285329034077,0.6845889146461366,-0.1360893953761632,1.3425880956828025
396,1.2136785626503204,0.5120833663646732,0.4170841879594853,-0.1369698721772986,0.11919278372319538
398,0.3942256885632377,-1.2150849385725437,2.0555506389152245,-1.16075819330116,-0.7999788745067076
399,-0.5276587947847302,0.49719398442555923,0.08270327960117119,0.38330838049493504,-1.071002855897417
400,-0.26426322811388225,-1.4842849640317237,-1.2548203538320852,-1.5242602189051673,-0.3103676187313528
402,-1.3910109299836209,-0.6195096610079862,1.119284095511945,-0.7975703058652496,0.7545602898997766
404,-0.10329927070391963,-0.09748793022265148,-0.7866870821304455,1.5806013143792659,0.04739275387655409
406,-0.8788528836791942,-1.747231449076476,-1.0207537179812654,-1.1647944988511825,0.3764778721102484
407,-0.46912644663565295,-0.5450627513124165,-0.9204394454737711,1.635974914120187,-0.4694321363571244
408,0.05766468670604303,-0.03673925191106661,-0.820125172966277,0.470555048466476,-1.342762520262532
410,-0.4983926207101916,0.31375679893567554,-0.6863728096229512,0.733675231145598,-1.2376648303240585
413,0.16009629596692834,0.05081031389092335,-0.820125172966277,-0.27459160522795883,1.0089137074144916
414,0.7307866904204323,0.1190036831720652,1.6877316397210789,-0.35362717915711545,-1.308715351065994
417,0.452758036712315,0.6761643553337088,0.28333182461615963,-0.24684345677028705,1.3694113778512182
420,-1.3763778429463516,-0.9292088053415561,0.9855317321686193,-0.8652075397134633,0.6990275516331771
421,-0.4252271855238449,0.6118422253567366,0.5173984604669796,-0.5281725953351717,-0.41565043682048597
422,0.5259234718986616,1.3554179593960867,-0.5860585371154571,-0.2313485331648119,-0.7824625560261778
423,0.5698227330104697,0.9453643807928889,-0.48574426460796283,0.5630690643486501,-1.1056153306471077
424,-1.3910109299836209,-0.5837751443541127,2.0555506389152245,-1.5480261906587272,-0.2882913411404817
425,-0.5276587947847302,0.42274707472998957,-0.8535632638021083,1.7256681885749574,0.05596039878697305
428,-0.6593565781201542,0.17856121092852095,-0.017610992906323047,-0.1255770280059672,1.2159306287511247
429,0.452758036712315,-0.9018123425735864,-1.154506081324591,0.468820357640864,-1.2461903387582542
430,0.584455820047739,0.34830016503441985,-0.6529347187871198,1.1455395487802023,-0.8054790177314892
432,1.0527146052403575,-1.1325977626298525,1.620855458049416,-1.1376093637008233,0.3963822489463353
434,0.8185852126440483,-0.5361291221489481,-1.0876298996529281,0.2444922365303644,1.7531593715671114
435,-0.26426322811388225,0.7583537436376178,-0.1848014470854801,-0.37169857461975875,-0.4749400991198103
439,0.3356933404141603,1.1299927168379016,-0.2182395379213115,-0.5553291810483321,-1.2785485537787684
440,-0.3227955762629596,0.34234441225877427,0.550836551302811,2.10513309818798,-0.03448351972521999
441,0.26252790522781366,1.338741851624279,-0.11792526541381729,1.214283546000344,-1.0065171321896162
442,-0.6886227521946929,-0.5206441649322696,0.5842746421386423,-0.9413330073241075,0.464589830314959
444,-1.3910109299836209,0.2678975025632046,0.35020800628782245,0.7370499571281878,-1.5293439324463463
445,0.0430315996687737,0.6020152332769214,0.08270327960117119,0.6782094307436164,1.8158074772802437
446,2.4209082432250404,0.8146356073674684,-1.154506081324591,0.24820329214761594,-0.012280854646822631
447,-0.9227521447910022,-0.48252734716813794,-0.05104908374215446,0.0611299119612338,1.3846493608030614
448,0.6576212552340857,0.035623144313027134,-0.1513633562496487,-0.20894765115970526,1.1502161770180686
449,1.023448431165819,0.6499590431208683,-0.2182395379213115,0.10083122927061292,1.6651886247788574
451,-0.9812844929400796,0.789621445709757,0.1830175521086654,0.2780599309264201,1.76899324025542
453,0.6868874293086243,2.690995519334607,-0.41886808293629996,-0.10824780117590432,-0.14694181879347726
454,-0.030133835517572965,0.8387564061088331,0.35020800628782245,-0.6936157720952295,-0.8134031742760937
455,1.374642520060283,-0.3806839747045986,-1.0207537179812654,0.08498310024634859,1.5880540349295191
456,0.540556558935931,-1.0245008497518853,-0.7866870821304455,0.17426699593806239,1.440482103937943
459,-0.9520183188655409,0.4700953092963719,-0.5191823554437942,1.47351101746018,-0.2938228490071534
462,-0.5569249688592689,-1.0920986437554627,-0.48574426460796283,0.9391991782833576,-0.9927952603826645
466,-0.6008242299710769,-0.21451847226408705,0.550836551302811,-0.3909865413259769,1.2211003449331317
467,-0.05940000959211163,0.0725488115220297,-0.8870013546379397,1.3645525283655746,-0.44397082774558644
469,-0.11793235774118896,-0.5623344343617886,-0.7532489912946141,1.6316960087323102,0.02092577064812188
470,-0.4105940984865756,3.1326145876487264,1.3533507313627648,-0.30931411505656103,-1.6729406958413218
471,2.8525843108244855,-0.27377821238176053,-0.987315627145434,0.27777385227698914,0.7303247223611996
474,2.1940953941473653,-0.23298130586858834,-1.3551346263395796,0.2828561599261453,0.37000233417896927
475,-0.000867661443034299,-1.2132982127398502,-1.0876298996529281,0.8398082400094673,0.4982137349118291
477,-1.2300469725736582,-0.7416025929087205,0.718027005481968,-0.7444102791608199,0.7561948332325057
479,1.4917072163584375,1.062990498111889,-0.1513633562496487,-0.48871497675572617,0.5671481140065336
480,-0.2788963151511516,0.4644373441595086,0.5173984604669796,-0.3581810120663314,-0.24797363549899232
481,0.0869308607805817,0.3125656483805464,-0.6529347187871198,0.9959598789676302,-0.9283427600578659
482,1.6087719126565923,0.8018307388998305,-0.08448717457798587,-0.5214881487520856,0.25873598151004146
483,-0.7910543614555783,-0.3217220222257074,0.6845889146461366,-0.7730121929169655,-1.0128830623729712
488,1.3453763459857442,0.06599748346881958,-1.0541918088170967,0.9052388656746178,0.9673384913201701
490,-0.4544933595983836,0.08029129013036895,0.24989373378032825,-0.22837684677351636,0.7519513731943989
491,-0.3081624892256903,-0.6087893060118241,-0.5526204462796256,0.09710293919540056,-1.249257744289813
